verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰帶.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰帶_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰帶結.uasset,35092,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰帶結_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰结花边+.uasset,35116,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰结花边+_outline.uasset,25093,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰结花边.uasset,35104,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腰结花边_outline.uasset,25081,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腿环靴子.uasset,34986,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_腿环靴子_outline.uasset,25221,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_舌.uasset,28297,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_舌_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖.uasset,35068,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖花边+.uasset,35104,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖花边+_outline.uasset,25081,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖花边.uasset,35092,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_袖花边_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙+.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙+_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙.uasset,35068,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙末結.uasset,35092,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_裙末結_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_足2.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_足2_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_鏡片+.uasset,35092,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_鏡片+_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_鏡片.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_鏡片_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_面纹.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_面纹_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_領結.uasset,35080,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_領結_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_頭首飾.uasset,35092,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_頭首飾_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_頭首飾金.uasset,35104,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_頭首飾金_outline.uasset,25081,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_顏+.uasset,26802,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_顏+_outline.uasset,25553,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_顏.uasset,28297,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_顏_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_髪.uasset,30107,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_髪_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_齒.uasset,28297,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2,/Game/Assets/mmd/Character/Sparxie/Meshes/SK_星穹铁道—火花2; /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Sparxie/Materials/MI_齒_outline.uasset,25045,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,/Game/Assets/mmd/Character/Sparxie/VA_星穹铁道—火花2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
